text,is_rumor,user.handle,created
@hookemJuve @SiDonTrip @ddizzle2771 @CheathamKMOV I have legal background. It is immaterial to the shooting.,1,PogMoThoin13,1408136620000.0
@PogMoThoin13 @SiDonTrip @ddizzle2771 @CheathamKMOV It's different now bc he's not just some innocent teen like he has been portrayed.,1,hookemJuve,1408136623000.0
@PogMoThoin13 @SiDonTrip @ddizzle2771 @CheathamKMOV who cares about your background? I have common sense. He was a thug.,1,hookemJuve,1408136667000.0
@hookemJuve @SiDonTrip @ddizzle2771 @CheathamKMOV several witnesses to shooting say he had hands up,1,PogMoThoin13,1408136668000.0
"@hookemJuve @SiDonTrip @ddizzle2771 @CheathamKMOV as someone with a legal background, that's poppycock",1,PogMoThoin13,1408136706000.0
@hookemJuve @SiDonTrip @ddizzle2771 @CheathamKMOV you cannot enter into facts of case a fact you didnt know at the time,1,PogMoThoin13,1408136754000.0
@hookemJuve @SiDonTrip @ddizzle2771 @CheathamKMOV has no bearing in a court of law.,1,PogMoThoin13,1408136790000.0
@hookemJuve @SiDonTrip @ddizzle2771 @CheathamKMOV he wqs not portrayed as innocent. Parents pointed out his earlier probs,1,PogMoThoin13,1408136832000.0
@hookemJuve @PogMoThoin13 @CheathamKMOV if you had common sense you'd loosen the grip on your determined racism and look at the bigger pic,1,t00fancyy,1408136872000.0
@PogMoThoin13 @SiDonTrip @ddizzle2771 @CheathamKMOV Ok I'm not saying don't throw the cop in jail. I'm saying look at this  piece of shit:,1,hookemJuve,1408136906000.0
@PogMoThoin13 @SiDonTrip @ddizzle2771 @CheathamKMOV http://t.co/YHXMDK8ZYB,1,hookemJuve,1408136911000.0
"@hookemJuve @SiDonTrip @ddizzle2771 @CheathamKMOV as 2 why he was shot dead,arms up,unarmed...yes I can dismiss it when cop unaware of theft",1,PogMoThoin13,1408136945000.0
@t00fancyy @PogMoThoin13 @CheathamKMOV and fuck your race baiting. I treat everyone as equals.,1,hookemJuve,1408136980000.0
"@hookemJuve @SiDonTrip @ddizzle2771 @CheathamKMOV if I beat my spouse&amp; no 1 knew, then got shot by cop while walking in street,is justified?",1,PogMoThoin13,1408137052000.0
@PogMoThoin13 @SiDonTrip @ddizzle2771 @CheathamKMOV I bet you can buddy. But I'm the racist. What if this was your shop?,1,hookemJuve,1408137052000.0
"@PogMoThoin13 @SiDonTrip @ddizzle2771 @CheathamKMOV no, but I would give you zero sympathy. I've never said it was justified.",1,hookemJuve,1408137089000.0
"@PogMoThoin13 @hookemJuve @ddizzle2771 @CheathamKMOV unless u can say a plausible as to why tha cop shot a teen dead w/ arms up, there's",1,SiDonTrip,1408137111000.0
@PogMoThoin13 @SiDonTrip @CheathamKMOV you can't bring someone into understanding that doesn't want to understand,1,ddizzle2771,1408137116000.0
@PogMoThoin13 @hookemJuve @ddizzle2771 @CheathamKMOV nothing else to talk about,1,SiDonTrip,1408137124000.0
@hookemJuve @SiDonTrip @ddizzle2771 @CheathamKMOV I said nothing about racism,1,PogMoThoin13,1408137140000.0
@SiDonTrip @PogMoThoin13 @ddizzle2771 @CheathamKMOV never defended the cop. It's possible for the cops and mike brown to be pieces of shit.,1,hookemJuve,1408137175000.0
"@hookemJuve @SiDonTrip @ddizzle2771 @CheathamKMOV so for you, the real issue is morality of persons involved, &amp; not the law?",1,PogMoThoin13,1408137338000.0
@hookemJuve @PogMoThoin13 @CheathamKMOV but he was a thug.... ok.,1,t00fancyy,1408137359000.0
@PogMoThoin13 @SiDonTrip @ddizzle2771 @CheathamKMOV The issue is police brutality.,1,hookemJuve,1408137374000.0
@PogMoThoin13 @SiDonTrip @ddizzle2771 @CheathamKMOV The issue is militarization of our police. Race certainly comes into play.,1,hookemJuve,1408137436000.0
@hookemJuve @SiDonTrip @ddizzle2771 @CheathamKMOV Agreed there.,1,PogMoThoin13,1408137517000.0
K “@CheathamKMOV: #Ferguson Police Chief says Brown was stopped bcus he was walking in road NOT because he was suspected of stealing cigars.,1,HeySheridan,1408138336000.0
@CheathamKMOV Congrats on your 250★ tweet! http://t.co/uIeobKWiPC,1,Favstar250,1408149312000.0
"👀👀👀👀👀👀👀👀👀👀

“@hookemJuve: @PogMoThoin13 @SiDonTrip @ddizzle2771 @CheathamKMOV http://t.co/Xp66jmno9O”",1,NR_Nevagives,1408151111000.0
@NR_Nevagives contradicts what was said in televised presser where indicated cop was not aware of robbery when stopped Brown,1,PogMoThoin13,1408152156000.0
@NR_Nevagives @hookemJuve @SiDonTrip @ddizzle2771 @CheathamKMOV ever changing stories: https://t.co/KvX118yfQZ,1,PogMoThoin13,1408153048000.0
"@PogMoThoin13 i completely understand your logic man, you don't gotta convince me. Kid didn't deserve to die but he was not innocent",1,NR_Nevagives,1408153800000.0
@NR_Nevagives I don't remember any1 saying he was; even his parents pointed out his past troubles in interviews.,1,PogMoThoin13,1408153909000.0
"@PogMoThoin13 yeah i mean its the fact the kid supposedly had his hands up and was still shot, FROM THE CAR, then taken away in a TAHOE",1,NR_Nevagives,1408154028000.0
@NR_Nevagives Indeed.,1,PogMoThoin13,1408154175000.0
@PogMoThoin13 @NR_Nevagives @hookemJuve @ddizzle2771 @CheathamKMOV smells of a bad coverup job,1,SiDonTrip,1408154819000.0
"@SiDonTrip @PogMoThoin13 @hookemJuve @ddizzle2771 exactly, there was absolutely wrong doing and we are all smart enough to see its NOT RIGHT",1,NR_Nevagives,1408154977000.0
@NR_Nevagives @PogMoThoin13 @hookemJuve @ddizzle2771 that's what's making ppl more mad. They didn't follow ANY protocol in this case,1,SiDonTrip,1408155611000.0
@SiDonTrip @PogMoThoin13 @NR_Nevagives @ddizzle2771 @CheathamKMOV  A video of him robbing a store and his friend admitting it Is all fake?,1,hookemJuve,1408155617000.0
"@SiDonTrip @NR_Nevagives @PogMoThoin13 @ddizzle2771 
Here's the other side. http://t.co/FuGJVC8Vij",1,hookemJuve,1408155672000.0
@NR_Nevagives @PogMoThoin13 @hookemJuve @ddizzle2771 they couldn't eem transport his body in an ambulance. They put it in a SUV,1,SiDonTrip,1408155729000.0
@SiDonTrip @NR_Nevagives @PogMoThoin13 @ddizzle2771 I agree that was fucked up.,1,hookemJuve,1408155784000.0
@SiDonTrip @NR_Nevagives @hookemJuve @ddizzle2771 Could the SUV have been a coroners' vehicle? Couldn't tell from picture.,1,PogMoThoin13,1408158392000.0
"@PogMoThoin13 @NR_Nevagives @hookemJuve @ddizzle2771 as far as I know, it was unmarked. Thought it was procedure to have an ambulance",1,SiDonTrip,1408159950000.0
@SiDonTrip @PogMoThoin13 @NR_Nevagives @ddizzle2771 Def should have tried to save him or at least taken him in an ambulance.,1,hookemJuve,1408160007000.0
@hookemJuve @PogMoThoin13 @NR_Nevagives @ddizzle2771 yea. Not sure how u shoot somebody surrendering 8x.,1,SiDonTrip,1408161084000.0
"@hookemJuve @PogMoThoin13 @NR_Nevagives @ddizzle2771 two days later, another cop shot a unarmed dude in LA. Shit is gettin outta hand",1,SiDonTrip,1408161122000.0
@SiDonTrip @hookemJuve @NR_Nevagives @ddizzle2771 we've had our share in S.FL. Tasered a kid to death a yr ago in Miami,1,PogMoThoin13,1408186510000.0
"@SiDonTrip @hookemJuve @NR_Nevagives @ddizzle2771 If you ask me, it's less aggression &amp; more bad training &amp; trigger-happy fear.",1,PogMoThoin13,1408186675000.0
"Oh, whoops, the robbery had nothing to do with #MikeBrown being stopped, but at least now half of America thinks it did. - #Ferguson PD",1,lena_tansey,1408133049000.0
@lena_tansey @MissAngelaDavis thanks Fox News.,1,Maggyw519,1408133645000.0
"@lena_tansey @xMattieBrice This ""aw shucks"" routine out of the #Ferguson PD is such crap. They know exactly what they're doing.",1,Principia,1408133725000.0
"@lena_tansey Could still have been the reason the stop was prolonged past initial contact, though.  Still a gap in the story.",1,cjwynes,1408134691000.0
@cjwynes No.,1,lena_tansey,1408134814000.0
@lena_tansey Cops are usually too lazy/busy to actually confont for jaywalking unless something suspicious happens after contact.,1,cjwynes,1408135091000.0
@lena_tansey perfect,1,Echoplex21,1408135986000.0
.@CNN KEEPS playing the video while saying it has nothing to do with the murder of #MikeBrown this is PSYCHOLOGICAL WARFAE. #FERGUSON,1,Nettaaaaaaaa,1408133534000.0
.@CNN KEEPS playing the video while saying it has nothing to do with the murder of #MikeBrown this is PSYCHOLOGICAL WARFAE. #FERGUSON,1,Nettaaaaaaaa,1408133534000.0
@Nettaaaaaaaa @msnbc is giving better coverage from what I've been seeing,1,Gypsy_the_grey,1408133677000.0
@Nettaaaaaaaa No surprises. @CNN has its own agenda. The weasel words in its tweets alone are appalling. Ignore them. Stay strong!,1,JD344,1408134136000.0
@Nettaaaaaaaa CNN hired #zimmerman's lawyer Mark O'Mara.... just sayin'!!!!,1,minefield101,1408134228000.0
"If anyone's looking for a reason to murder me execution-style in the street, I stole a coke from a Walmart when I was 19. #Ferguson",1,BrennanLM,1408133716000.0
"If anyone's looking for a reason to murder me execution-style in the street, I stole a coke from a Walmart when I was 19. #Ferguson",1,BrennanLM,1408133716000.0
"@BrennanLM Yeah. I stole a pack of gum when I was 14. Bet everybody has, once. Guess that means we should all be shot like animals. Damn.",1,NSQE,1408134904000.0
@BrennanLM @MaraWritesStuff how many people did you have to assault batter and intimidate to get that coke?,1,shawnzrowland,1408302796000.0
@shawnzrowland @BrennanLM @MaraWritesStuff It wouldn't matter if he'd assaulted or battered every single person in the Walmart...,1,obe1obryant,1408303456000.0
@BrennanLM @JC_Christian I stole pantyhose from Kmart when I was 16.,1,DaliDager,1408304877000.0
@BrennanLM @devincf are you tempted to replace it now?,1,mrjafri,1408304903000.0
"@BrennanLM @michaelterry337 MY son is 43. Had he'd been black, he would have been gunned down by police numerous times.  He FINALLY grew up!",1,Shoholanana,1408308026000.0
UPDATE - Shooter #DarrenWilson didn't know #MikeBrown was a robbery suspect: #Ferguson http://t.co/p05krSfaXL http://t.co/R8CJVoTvex,1,TheRoot,1408133776000.0
UPDATE - Shooter #DarrenWilson didn't know #MikeBrown was a robbery suspect: #Ferguson http://t.co/p05krSfaXL http://t.co/R8CJVoTvex,1,TheRoot,1408133776000.0
@TheRoot Offffff course he didn't.,1,MKPinNYC,1408133798000.0
@TheRoot Every time I read this it just makes me mad!,1,fallongreen15,1408133811000.0
@TheRoot Character assassinate is flimsy excuse to justify cold blooded killing of an unarmed teen.,1,THEJNSREPORT,1408133958000.0
@TheRoot Nothing's changed. He's still a murderer. Character assassination. Where's DW photo.,1,cap1corn9,1408134137000.0
@TheRoot the allegation was reported by local media day it happened. doesn't change anything but not made up after. http://t.co/PcqSujZDwG,1,Kate4Love,1408134289000.0
@TheRoot Calling BS! He heard it on the radio according to the police report....,1,NTRL_WMN,1408134518000.0
@TheRoot: UPDATE Shooter #DarrenWilson didn't know #MikeBrown was a robbery suspect: #Ferguson http://t.co/paEO7v6rwg http://t.co/ZTA2zr8Rfb,1,AkuaMayDay,1408135316000.0
"@TheRoot @60th_Street so he was probably pretty surprised at the response from brown, who thought he did. we will know later",1,Badjudy6886,1408136433000.0
"@TheRoot My column: ARREST DARREN WILSON ARREST HIM NOW!!: http://t.co/qhFAK6rQ4a:
#darrenwilson #michaelbrown #ferguson #NMOs14 #handsup",1,CaccioppoliMike,1408141369000.0
@TheRoot Was his police radio off ? He was in the same neighborhood.  #Ferguson #DarrenWilson,1,SexNotProms,1408200704000.0
This is what #Ferguson PD did to #HenryDavis in 2009 when they mistook him for a man with an outstanding warrant http://t.co/ZdHpyHfrCh,1,SoulRevision,1408133801000.0
This is what #Ferguson PD did to #HenryDavis in 2009 when they mistook him for a man with an outstanding warrant http://t.co/ZdHpyHfrCh,1,SoulRevision,1408133801000.0
@SoulRevision @radicalhearts there was no lawsuit for damages?,1,2kind_by_Design,1408133938000.0
@soulrevision and charged him for getting blood on their uniforms. Racists dirtbags. I hope he wins the lawsuit against those officers.,1,julybug17,1408134077000.0
@SoulRevision I am sure he did nothing wrong and just stood there and took it right?,1,spaceykasey,1408134433000.0
@SoulRevision @WittyGentlelady oh fuck!,1,Petapup1,1408134597000.0
@SoulRevision @radicalhearts My God...What the hell...Bastards!!! :'(,1,WittyGentlelady,1408134611000.0
"@Petapup1 @SoulRevision Seems these ""cops"" think too much &amp; know too little...:(",1,WittyGentlelady,1408135001000.0
@SoulRevision You should have posted the incident report along with the photo!,1,violetzmuse,1408135521000.0
@SoulRevision @RalphTooRatchet the issue though is u stereotype every cop on the force &amp; was the cop involved in the shooting part of this?,1,WescydeRyDr,1408138134000.0
@WescydeRyDr Different situation Fam no ones sayin all cops are bad people are pointin out the ones with suspected white supremacist views,1,RalphTooRatchet,1408138235000.0
@RalphTooRatchet that's fair but we don't know cops involved in that beating or even all those facts really so I don't see relevance yet,1,WescydeRyDr,1408138555000.0
@WescydeRyDr That person that tweeted that to inform people that same pd has a history of being on bull shit,1,RalphTooRatchet,1408138665000.0
"@RalphTooRatchet yah but so does LAPD who knows if those cops were fired , reprimanded etc.  all I'm saying.",1,WescydeRyDr,1408138722000.0
@WescydeRyDr I feel you but it's all about informing people even LAPD been on that shit too they just killed a couple people smh,1,RalphTooRatchet,1408138863000.0
@RalphTooRatchet yah I just saw that shit too!  By the way love my #RaiderNation we can have calm convo with opinions,1,WescydeRyDr,1408139349000.0
@WescydeRyDr Much respect Bro it's all love and it's okay to disagree to agree and have mutual understanding much love #RaiderNation,1,RalphTooRatchet,1408139460000.0
@SoulRevision because all black men/ boys look alike and suspect? #culture of #racism.,1,07lovechild,1408155002000.0
"@spaceykasey @SoulRevision Yes, actually.",1,micki_t,1408419691000.0
@SoulRevision @lorax58 get the Democrat vote out in #Ferguson and fire the whole police force,1,Auntiemels,1408662778000.0
.@Auntiemels @SoulRevision BINGO!,1,lorax58,1408663068000.0
@SoulRevision And the black female democratic judge disagreed with the case he presented. #lookpastthecolorofskin,1,HugoHurly,1408664245000.0
"@Auntiemels @SoulRevision @lorax58 I agree, we've seen the deplorable way they treat ppl &amp; press on camera, fire all their a$$e$ now!!!",1,dizzyoz1,1408756099000.0
"Since FBI is investigating the shooting, isn't Darren Wilson a fugitive &amp; the cops who let him leave accessories after the fact? #Ferguson",1,AngryBlackLady,1408133871000.0
"Since FBI is investigating the shooting, isn't Darren Wilson a fugitive &amp; the cops who let him leave accessories after the fact? #Ferguson",1,AngryBlackLady,1408133871000.0
@angryblacklady yaaaaaas,1,Idle_Threat,1408133910000.0
@AngryBlackLady but he's white and a cop so nah,1,FuckallFeminist,1408133932000.0
@AngryBlackLady One would think?,1,ShafiqTaliba,1408133956000.0
@AngryBlackLady This is just bizarre!,1,ghostcatbce,1408134033000.0
"@AngryBlackLady I've never committed a crime, but I'd like to put you on retainer just in case.",1,markbowen67,1408134238000.0
@AngryBlackLady @Cnnbrk Yesss,1,pheonixatdusk,1408134399000.0
@AngryBlackLady I think he would have to be arrested and then flee to be considered a fugitive. They probably know where he is.,1,Wiezguy,1408134583000.0
@AngryBlackLady This is what I don’t understand. Wilson is the suspect being investigated. How is he not a fugitive right now?,1,Smartypants60,1408134655000.0
"@markbowen67 oh, you don't want that. I'm not a criminal lawyer!",1,AngryBlackLady,1408134850000.0
"@AngryBlackLady Exactly. Why is Wilson on the run? If he has nothing to hide, he'd be in Ferguson telling his side. Instead, gone in 60 sec.",1,DeviTheHuman,1408134864000.0
Good point. @Wiezguy,1,AngryBlackLady,1408134870000.0
@Smartypants60 @AngryBlackLady is there a warrant? I think has to be warrant for arrest to be fugitive,1,LoraineLawson,1408134878000.0
"@LoraineLawson @AngryBlackLady OK, so maybe not technically a fugitive. But don’t they usually tell suspects NOT to leave the area?",1,Smartypants60,1408134953000.0
Yep. They definitely do. @Smartypants60 @LoraineLawson,1,AngryBlackLady,1408134972000.0
@AngryBlackLady I wouldn't be surprised if he gets arrested after a thorough investigation is done. A quick arrest wld be satisfying but..,1,Wiezguy,1408134996000.0
He shouldn't have been allowed to leave but they probably didn't think the FBI would get involved. @Smartypants60 @LoraineLawson,1,AngryBlackLady,1408135001000.0
@AngryBlackLady well no he's not a fugitive charges haven't been pressed,1,thooloo,1408135046000.0
@AngryBlackLady Darren Wilson neighbor said he been gone for 3/4 days and after the shooting there was lots of police protecting him,1,Psycho__Bastard,1408135057000.0
"@AngryBlackLady He will get a lawyer and ""if"" he is guilty of a crime nobody wants him to get off on a sloppy or quick investigation.",1,Wiezguy,1408135081000.0
@AngryBlackLady @Smartypants60 @LoraineLawson I really hope Eric Holder is going to work out all his years of frustrations on these creeps.,1,EddieUtrata,1408135146000.0
.@AngryBlackLady @Smartypants60 @LoraineLawson What kinda police let murder suspect leave town? #Ferguson #KeystoneCops,1,NiaTrue,1408135150000.0
@AngryBlackLady Even some of the details of the shooting incl autopsy results might be concealed so the cop doesn't know during questioning.,1,Wiezguy,1408135187000.0
Oh he'll definitely have to be back soon. Or maybe he never really left...  @AngryBlackLady @Smartypants60 @LoraineLawson,1,MistyPrest,1408135276000.0
@NiaTrue @AngryBlackLady @Smartypants60 ferguson police?,1,LoraineLawson,1408135370000.0
@NiaTrue @AngryBlackLady @Smartypants60 only kind I've heard do that.,1,LoraineLawson,1408135409000.0
@AngryBlackLady Aren't you an idiot and your progeny all retards?,1,Darkrayven74,1408135520000.0
"@LoraineLawson @Smartypants60 @AngryBlackLady If no one knows where he is, and he killed someone, what else can we call him",1,UnknownSoldier,1408135615000.0
"@LoraineLawson @AngryBlackLady @Smartypants60 On top of ""murderous,"" it's sick to be able to accurately add ""incompetent"" to description",1,NiaTrue,1408135631000.0
@MistyPrest @AngryBlackLady @Smartypants60 i just saw twitter feed of witness. Officer had what looked like AR. Any word on THAT?,1,LoraineLawson,1408135683000.0
@Smartypants60 @LoraineLawson @AngryBlackLady And GO LOOKING 4 u if u're wanted n connection w/murder. Who's looking 4 Wilson besides media?,1,NiaTrue,1408135758000.0
I believe that was a different officer. There was no mention of an assault rifle. @LoraineLawson @AngryBlackLady @Smartypants60,1,MistyPrest,1408135773000.0
"@AngryBlackLady Thanks. I just saw it and am not even sure if it is legit. It seemed to be, but whaddya I know?",1,LoraineLawson,1408136225000.0
@AngryBlackLady No.,1,willshome,1408136427000.0
"@AngryBlackLady Hi, like, please) http://t.co/f3wlkSzHfg",1,StasTanov,1408136530000.0
@Wiezguy @AngryBlackLady when there is an investigation and your a suspect. Your still told not to go any where.,1,WhatasexyGemini,1408136682000.0
@Smartypants60 @LoraineLawson @AngryBlackLady Yes that is what they say until your cleared in the investigation!,1,WhatasexyGemini,1408136780000.0
@WhatasexyGemini @AngryBlackLady Not to go anywhere the authorities don't know where you are. They may have wanted him out of his house.,1,Wiezguy,1408137141000.0
@bostonginger5 @AngryBlackLady You watch it. Suspected of a crime they tell you don't go nowhere until investigation is done and your clear,1,WhatasexyGemini,1408137146000.0
to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson,1,thelittleidiot,1408134182000.0
@thelittleidiot not even if he IS stealing.,1,kawainassif,1408134246000.0
@thelittleidiot no but it shows this person's character and his disregard for the law and law enforcement this fact is highly relevant here.,1,rollyberry,1408134345000.0
@thelittleidiot Yes but it does warrant being shot to death by the store owner. Its called Karma.  Guy has a rap sheet as long as your arm,1,SlimShavings,1408134455000.0
@thelittleidiot  @rollyberry So what?  The police still have to work within the confines of the law even if others do not.,1,SteveBirdTweeet,1408134505000.0
@thelittleidiot Thanks for clearing that up. I was really confused about that. ;-),1,karenteneyck,1408134649000.0
@thelittleidiot you would be blown away by the swedish police then…,1,Chris_Ntaskas,1408134677000.0
"@thelittleidiot agreed. Being shot for possibly stealing cigars isn't karma, it's excessive force that doesn't match the crime.",1,jacksonbliss,1408134768000.0
Hey @thelittleidiot on top of bein selfadmitted idiot : ) Yer also Retarted LOL #Libs + their #Ferguson #WelfarePet Thugs @XposeBlackCrime,1,BUBBAHILLBILLY1,1408136299000.0
.@thelittleidiot a 300lbs aggressive young man might get shot if he attacks a cop.,1,hydin,1408136455000.0
@thelittleidiot Ok yes but why the outrage..police are human too &amp; make wrong decisions..what about when they get shot just 4 protecting us!,1,CelticRose8,1408136547000.0
"@thelittleidiot Speak to them Moby, tell em!!!",1,WpnEkcs,1408136752000.0
@SteveBirdTweeet @thelittleidiot police are humans too and when confronted with that situation no training is perfect to predict a response,1,rollyberry,1408139179000.0
"@thelittleidiot fucked up police. ""Police"".",1,xxrainbowheadxx,1408141375000.0
“@thelittleidiot: to be clear: an unarmed teenager. I guess you were witness to the altercation between the cop &amp; the suspect if not shut it,1,Wobbiee,1408474907000.0
People got even angrier after the admission that the #Ferguson store theft had nothing to do with why Brown was stopped by Wilson.,1,jelani9,1408134193000.0
"#Ferguson PD charged #HenryDavis w/ ""destruction of property"" for bleeding on their uniforms: http://t.co/qQWPClW3tG http://t.co/5U3nMoMiF2",1,SoulRevision,1408134364000.0
"#Ferguson PD charged #HenryDavis w/ ""destruction of property"" for bleeding on their uniforms: http://t.co/qQWPClW3tG http://t.co/5U3nMoMiF2",1,SoulRevision,1408134364000.0
@SoulRevision wait.....what???!!!,1,WesBellamy,1408134677000.0
@SoulRevision after they beat him.,1,MillWashington,1408134682000.0
"@WesBellamy Yes, you read that right. click the link and read the whole thing",1,SoulRevision,1408134737000.0
@SoulRevision this can't be true....lol,1,ronzell3284,1408134818000.0
@SoulRevision smmmmmhhhh,1,WesBellamy,1408135475000.0
@SoulRevision MY GOOOOD,1,WesBellamy,1408136544000.0
"@SoulRevision My God, this dude looks like he deserved a touch up. Push his face in dough and make some gorilla cookies. Prolly in jail now.",1,AlphaMaleDom,1408138010000.0
"It's true. http://t.co/07zrwAw5YK  @ronzell3284 
@SoulRevision",1,Jamesdacc,1408138378000.0
"Violent (&amp;racist) police officers MUST be prosecuted.
“@SoulRevision: #Ferguson PD http://t.co/EpLsWm4IFE http://t.co/JJxK4Hv0yh”
#sickening",1,DrKLoco,1408140303000.0
@Jamesdacc @SoulRevision I see. These guys are like the 3 Stooges,1,ronzell3284,1408140626000.0
"Which is an insult to the Three Stooges, but I agree with your point hundred percent.@ronzell3284 
@SoulRevision",1,Jamesdacc,1408143273000.0
"“@SoulRevision: #Ferguson PD charged #HenryDavis w/ ""destruction of property"" for bleeding on their uniforms: http://t.co/s5C5MKOjbE",1,HypeForever,1408144301000.0
@SoulRevision Yaaay you got Police Dept.,1,TracyMo53321503,1408154799000.0
@SoulRevision @jaykelly26 Thats because their SKANKERS,1,higginsgggg,1408174106000.0
@SoulRevision @Jayron26 SUCH BULLSHIT!!,1,OCJusticeWarior,1408177222000.0
"Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!",1,rolandsmartin,1408134439000.0
"Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!",1,rolandsmartin,1408134439000.0
"@rolandsmartin initially, but found out about the robbery during the altercation",1,bigdave323077,1408134493000.0
@rolandsmartin may be prudent to ask clerk if Brown was the one who hit him,1,Mark_Kawada,1408134505000.0
@rolandsmartin It's a conniving way to do a smear campaign. Darren Wilson is a cold-blooded murderer. #JusticeForMikeBrown #Ferguson,1,cap1corn9,1408134640000.0
"@rolandsmartin Because jaywalking and stealing cigars are capital crimes. It's the classic ""Blame the victim"" defense.",1,tkareempowell,1408134708000.0
@rolandsmartin SUSPICION of a crime results n DEATH of the unarmed in the #Black comm as a rule. #MichaelBrown #EricGarner #TrayvonMartin,1,ProfessorMarsha,1408134719000.0
@rolandsmartin &lt;&lt;he didn't know at all they still has a B.O.L.O out at 7 for the suspect,1,BlackRose_Twin,1408134767000.0
@rolandsmartin wasn't it just this morning they were saying it was the reason,1,germanyskids,1408134851000.0
"@rolandsmartin I'm not sure there was a ""robbery"". Convenience stores keep tobacco behind a counter where you PAY first! IJS #MikeBrown",1,Jurutha,1408135099000.0
@rolandsmartin their account is getting worse and worse Roland,1,sweetpb,1408135119000.0
"@Jurutha if u watch the tape, he reached over counter, still not grounds to shoot him from behind",1,sachibub10,1408135441000.0
@sachibub10 you can't tell whether there was somebody behind the counter or not. Either way not related to shooting.,1,Jurutha,1408135911000.0
"@Jurutha I hear ya, but u said the swishers were behind the counter and they were, no biggie",1,sachibub10,1408136056000.0
"@rolandsmartin they've been throwing out one lie after another. And none of it makes sense. How was he ""prime suspect"" just minutes after?",1,JaJuan_Cofield,1408136080000.0
"@rolandsmartin when that didn't made logical sense, now it was jaywalking? And he felt the nd to use deadly force for jaywalking? Lol",1,JaJuan_Cofield,1408136125000.0
"Well, yeah.  He had to trash the name of a dead child before providing that little tid bit. @rolandsmartin",1,stand4all,1408136632000.0
@rolandsmartin ok so that was mike in the convenience store?,1,dr3amgurl,1408138861000.0
Anybody else thinks the #Ferguson police chief is just making this up as he goes along? This is beyond embarrassing. It's shameful!,1,rolandsmartin,1408134467000.0
“@rolandsmartin: Anybody else thinks the police chief is just making this up as he goes along? This is beyond embarrassing. It's shameful!”,1,TimFindleyJr,1408134674000.0
@rolandsmartin yep! But the more they talk the more harm they do to their case.,1,TLTESQ37,1408134781000.0
@rolandsmartin @realtalkgwens No words other than FBI better hold #ferguson pd accountable for any altered&amp;falsified docs-,1,StateofBlackCT,1408134791000.0
@rolandsmartin #Ferguson investigation sounds like a Choose your own adventure book! #MikeBrown,1,KirkWilliams3,1408134821000.0
@rolandsmartin I am deeply disturbed. A lot of things just don't add up! #Ferguson,1,JamelleSanders,1408135140000.0
@rolandsmartin thinking he needs to stay off mic for sure!,1,tre0808,1408135384000.0
@rolandsmartin It's time for citizens of Ferguson to demand his resignation and appoint a competent person instead.,1,jp25f,1408137927000.0
@rolandsmartin @ElleLamar This part of his/their strategy Bring out video at presser that was bout cop name. Now everyone is talking video,1,mini_you,1408138008000.0
@rolandsmartin @slsdem http://t.co/4U8fd1zHH3,1,DocTexian,1408138073000.0
@mini_you right...Mike could have paid for it also...,1,ElleLamar,1408138782000.0
@ElleLamar yep. Its all about the video now and murderer darren wilson is a nonfactor.,1,mini_you,1408139333000.0
@rolandsmartin @Dudette9t9 truth and justice must be demanded...,1,Maggyw519,1408147966000.0
"@rolandsmartin @Dudette9t9 Aren't there any mature, educated, commen sense ppl working at the #Ferguson PD who'd question what's going on?!",1,Matisse68,1408148061000.0
@rolandsmartin @TN_Smalls any1 wondered y cigars NOT mentioned 2date - I understand no film but Cop said he saw cigars where? hand on ground,1,StateofBlackCT,1408148611000.0
@Maggyw519 @rolandsmartin The good people of #Ferguson have been doing that for several days now.,1,Dudette9t9,1408148811000.0
"@Dudette9t9 @rolandsmartin I know they have...and FBI
has witness in protective custody.DOJ investigating this whole mess!",1,Maggyw519,1408149093000.0
"@rolandsmartin @ElleLamar ROLAND this is an excellent time to have a voter registration movement ,something positive can come from this",1,FLOURNOYFarrell,1408150860000.0
"@rolandsmartin @ElleLamar tragedy ,Some start a nationwide Voter registration drive in Mr BROWNS honor a positive memorial and help end the",1,FLOURNOYFarrell,1408150942000.0
@rolandsmartin @ElleLamar inequality there,1,FLOURNOYFarrell,1408150961000.0
"@rolandsmartin It's a Dumb and Dumber police department the chiefs explanations add up to. ""0"".Haven't they interviewed any witnesses?",1,FavThngs,1408153700000.0
@rolandsmartin called it this AM,1,MorenoDadKC,1408154985000.0
"Report: #Ferguson Cop ID'd As Unarmed Teen's Killer Left The Area Days Ago 
http://t.co/fZROKS30VC http://t.co/QAYkm1ielh",1,AnonymousPress,1408134510000.0
"Report: #Ferguson Cop ID'd As Unarmed Teen's Killer Left The Area Days Ago 
http://t.co/fZROKS30VC http://t.co/QAYkm1ielh",1,AnonymousPress,1408134510000.0
@AnonymousPress ALL THAT TEAR GAS WAS A DISTRACTION FOR HIM TO LEAVE WASN'T IT? MAAAAN...,1,MasSergio,1408134574000.0
