coordinates,created,favorite_count,has_url,hashtags_count,id,in_reply_id,in_reply_user,is_rumor,is_source_tweet,lang,mentions_count,retweet_count,retweeted,symbols_count,text,thread,tweet_length,urls_count,user.followers_count,user.friends_count,user.tweets_count
,Wed Oct 22 22:53:10 +0000 2014,0,False,0,525057300415803393,525052332116312064,,True,False,en,2,0,False,0,"@BreakingNews @OttawaHospital Good to hear, and God bless. Could have been so much worse.",525052332116312064,89,0,452,380,21551
,Wed Oct 22 23:19:41 +0000 2014,0,False,0,525063975243771904,525052332116312064,,True,False,en,2,0,False,0,@BreakingNews @OttawaHospital 3 month old baby also killed by terrorists today in Jerusalem. Palestinian rammed car into a bus stop.,525052332116312064,132,0,427,669,18871
,Fri Oct 24 06:56:41 +0000 2014,0,False,0,525541369436459008,525052332116312064,,True,False,en,2,0,False,0,@BreakingNews Follow Official account @Riconymous,525052332116312064,49,0,190,27,102290
,Wed Oct 22 22:44:14 +0000 2014,206,True,1,525055052801515521,,,True,True,en,0,304,False,0,"Condolences pour in for family of Cpl. Nathan Cirillo, killed in #OttawaShooting http://t.co/EwHwozM3TU http://t.co/KWWGZLJT0b",525055052801515521,126,1,52696,663,55928
,Wed Oct 22 23:10:37 +0000 2014,7,False,0,525061695295987712,525055052801515521,,True,False,en,1,3,False,0,@chronicleherald that's how it's done. Please no resuscitation attempts or shooter pics tomorrow. Lead by example.,525055052801515521,114,0,425,417,1745
,Wed Oct 22 23:12:34 +0000 2014,0,False,0,525062184150114304,525061695295987712,,True,False,en,2,0,False,0,@tchadwyk @chronicleherald Precisely. Only pictures and names of heroes like Cpl. Cirillo and Kevin Vickers should be used.,525055052801515521,123,0,473,897,8580
,Wed Oct 22 23:15:42 +0000 2014,1,False,0,525062973510135809,525062184150114304,,True,False,en,2,0,False,0,@WillyRBeek @chronicleherald agreed. This boy was on guard for us...Our turn for him now. Do the right thing Herald!,525055052801515521,116,0,425,417,1745
,Wed Oct 22 23:38:59 +0000 2014,1,False,1,525068829924134913,525055052801515521,,True,False,en,2,0,False,0,@chronicleherald @GillianBauer3 condolences to the #Cirillo family tonight,525055052801515521,74,0,14575,16034,380783
,Thu Oct 23 00:00:59 +0000 2014,0,False,0,525074367420444672,525055052801515521,,True,False,en,2,0,False,0,So full of life. It's all so damn senseless. @chronicleherald @Merlyn43,525055052801515521,71,0,2345,2515,14480
,Thu Oct 23 01:56:16 +0000 2014,1,False,0,525103381745254401,525055052801515521,,True,False,en,2,1,False,0,@chronicleherald @RandiShinder So awful...,525055052801515521,42,0,43,66,1253
,Thu Oct 23 03:09:48 +0000 2014,0,False,0,525121886967963648,525055052801515521,,True,False,en,2,0,False,0,@chronicleherald @karenhensel8 thats a good looking guy,525055052801515521,55,0,306,2000,8203
"{'coordinates': [-86.9492681, 36.3433647], 'type': 'Point'}",Thu Oct 23 07:07:25 +0000 2014,0,False,0,525181682685841408,525055052801515521,,True,False,en,1,0,False,0,@chronicleherald poor guy. Rest in peace guy.,525055052801515521,45,0,17,57,634
"{'coordinates': [-1.8081749, 50.7372746], 'type': 'Point'}",Thu Oct 23 07:43:01 +0000 2014,0,False,0,525190643820539904,525055052801515521,,True,False,en,1,0,False,0,@chronicleherald.. on to a better place ...,525055052801515521,43,0,1721,1973,4078
,Wed Oct 22 22:47:31 +0000 2014,479,False,1,525055879545380864,,,True,True,en,0,367,False,0,Our thoughts are with the family and friends of Cpl. Nathan Cirillo and all those affected by the events in Ottawa today. #OttawaStrong,525055879545380864,135,0,558815,187,37367
,Wed Oct 22 23:03:04 +0000 2014,0,False,1,525059793401442305,525055879545380864,,True,False,und,1,0,False,0,@VanCanucks #Canadastrong,525055879545380864,25,0,63,324,924
,Wed Oct 22 23:16:10 +0000 2014,0,False,2,525063091546234880,525055879545380864,,True,False,en,1,0,False,0,@VanCanucks thank you guys in Vancouver for all your love and support #canadastrong #truenorthstrongandfree,525055879545380864,107,0,176,525,564
,Wed Oct 22 22:50:17 +0000 2014,416,True,0,525056576038518785,,,True,True,en,0,1082,False,0,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,525056576038518785,125,1,672990,262,194240
,Wed Oct 22 22:52:17 +0000 2014,4,False,0,525057081515061248,525056576038518785,,True,False,en,1,2,False,0,"@Telegraph RIP Nathan,, we love you",525056576038518785,35,0,18,251,281
,Wed Oct 22 22:52:22 +0000 2014,10,False,0,525057102306222083,525056576038518785,,True,False,en,1,5,False,0,@Telegraph This world is seriously going to hell in a hand cart. I'm entirely fed up with innocent bystanders being senselessly killed.,525056576038518785,135,0,509,1998,2006
,Wed Oct 22 22:52:24 +0000 2014,5,False,0,525057109910495232,525056576038518785,,True,False,en,1,0,False,0,@Telegraph Fuck Islam.,525056576038518785,22,0,114,302,4249
,Wed Oct 22 22:54:14 +0000 2014,5,False,0,525057571321688064,525056576038518785,,True,False,en,2,2,False,0,"@Telegraph @molodyko It is sad to see this news.  However, at least he leaves a son who will honor him.  Many soldiers die without children.",525056576038518785,140,0,1652,1064,27932
,Wed Oct 22 22:54:17 +0000 2014,5,False,0,525057584416292867,525056576038518785,,True,False,en,2,2,False,0,@Telegraph @20committee the price we pay for allowing Muslim 5th Columns to roam freely in the West. Enough.,525056576038518785,108,0,554,694,30876
,Wed Oct 22 22:54:27 +0000 2014,0,False,0,525057624916520960,525056576038518785,,True,False,en,2,0,False,0,@Telegraph @20committee So sad for my great nation.  I am speechless!,525056576038518785,69,0,1857,669,5546
,Wed Oct 22 22:57:26 +0000 2014,0,False,0,525058373591367680,525056576038518785,,True,False,en,1,0,False,0,@Telegraph Travel well brave soul.,525056576038518785,34,0,2096,1981,7263
,Wed Oct 22 22:57:40 +0000 2014,0,True,0,525058435361292288,525056576038518785,,True,False,en,1,0,False,0,Sad. @Telegraph Soldier killed in Canada shooting was a young reservist with a 6yr old son http://t.co/tmW05dP9aV http://t.co/PssQRiRqmo”,525056576038518785,137,1,753,1996,3567
,Wed Oct 22 23:01:13 +0000 2014,0,True,1,525059328685133824,525056576038518785,,True,False,en,1,0,False,0,Heartbreaking for #HamOnt and Canada. “@Telegraph: Soldier killed in Canada shooting was a young reservist with a son http://t.co/wGQhZwKFEG,525056576038518785,140,1,602,1240,2053
,Wed Oct 22 23:07:16 +0000 2014,0,False,0,525060851661668352,525056576038518785,,True,False,en,1,2,False,0,@Telegraph Prayers for his family 😢,525056576038518785,35,0,33374,16301,126438
,Wed Oct 22 23:09:57 +0000 2014,0,False,0,525061525409525760,525056576038518785,,True,False,und,1,0,False,0,@Telegraph RIP,525056576038518785,14,0,2010,2207,9048
"{'coordinates': [-2.4236669, 53.8142967], 'type': 'Point'}",Wed Oct 22 23:13:10 +0000 2014,0,False,0,525062334302412800,525056576038518785,,True,False,en,2,0,False,0,@Telegraph @TelegraphNews This is very sad. I just wish that the was a better place :(,525056576038518785,86,0,405,2000,960
,Wed Oct 22 23:31:14 +0000 2014,1,False,1,525066880219115520,525056576038518785,,True,False,en,1,0,False,0,@Telegraph this is the real tragedy. Lovely young man doing the right thing brought down by cowardly terrorists. Shameful. #CanadaStrong,525056576038518785,136,0,1655,220,8072
,Wed Oct 22 23:36:41 +0000 2014,0,False,0,525068255107751936,525056576038518785,,True,False,ro,1,0,False,0,@Telegraph Trafic,525056576038518785,17,0,1458,1282,28960
,Wed Oct 22 23:38:28 +0000 2014,1,False,0,525068703109758977,525056576038518785,,True,False,en,2,0,False,0,@Telegraph @JamesMoore_org heartbreaking!,525056576038518785,41,0,5860,959,6542
,Wed Oct 22 23:45:23 +0000 2014,4,False,0,525070441405095936,525056576038518785,,True,False,en,2,1,False,0,@Telegraph @Momma4America RIP Nathan. :(,525056576038518785,40,0,726,811,11756
,Wed Oct 22 23:46:28 +0000 2014,0,False,0,525070716807688192,525056576038518785,,True,False,in,1,0,False,0,@Telegraph Sad. RIP Cpl Nathan Cirillo.,525056576038518785,39,0,2276,2461,3554
,Wed Oct 22 23:51:20 +0000 2014,8,False,0,525071940428771330,525056576038518785,,True,False,en,2,2,False,0,@Telegraph @Momma4America Very sad day for his family friends and Canada. Rest in peace.,525056576038518785,88,0,285,597,9548
,Wed Oct 22 23:52:29 +0000 2014,2,True,0,525072231022333953,525056576038518785,,True,False,en,1,0,False,0,RIP @Telegraph: Soldier killed in Canada shooting was a young reservist w/a six-year-old son http://t.co/rcTujS5qvL http://t.co/t0viQS4VZv,525056576038518785,138,1,2337,2451,20224
,Wed Oct 22 23:53:11 +0000 2014,1,False,0,525072407321927681,525071940428771330,,True,False,en,2,0,False,0,@evening_grace @Telegraph  Yes it is.,525056576038518785,37,0,8551,8626,8954
,Thu Oct 23 00:25:04 +0000 2014,0,False,0,525080429410664448,525057102306222083,,True,False,en,2,0,False,0,"@englandfanatic @Telegraph 
Soldiers aren't innocent 

They are the complete opposite",525056576038518785,85,0,763,331,12892
,Thu Oct 23 00:26:20 +0000 2014,0,False,0,525080746080620544,525057571321688064,,True,False,en,3,0,False,0,"@DavidRomeiPHD @Telegraph @molodyko 

If IS employed US NATO tactics they would have killed his son too 
And blamed his father for his death",525056576038518785,140,0,763,331,12892
,Thu Oct 23 13:32:05 +0000 2014,0,False,0,525278489721966592,525080429410664448,,True,False,en,2,0,False,0,@alisaleh1292 @Telegraph That doesn't sound incredibly cryptic........,525056576038518785,70,0,510,1998,2012
,Wed Oct 22 22:52:04 +0000 2014,110,False,2,525057025785356288,,,True,True,en,2,167,False,0,More #breaking: @CNN confirms name of soldier who was killed in #OttawaShooting as Nathan Cirillo. @paulanewtonCNN http://t.co/3e8cFKOUnT,525057025785356288,137,0,85154,840,8779
,Wed Oct 22 22:52:49 +0000 2014,0,False,0,525057215796117504,525057025785356288,,True,False,en,3,0,False,0,@CNNSitRoom @CNN @paulanewtonCNN you guys have absolutely no idea what the hell you're saying shut up please,525057025785356288,108,0,299,413,6288
,Wed Oct 22 22:53:22 +0000 2014,1,False,0,525057353251844096,525057025785356288,,True,False,en,3,0,False,0,".@CNNSitRoom @CNN @paulanewtonCNN Nathan is the one on the left in that photo, taken moments prior to shooting.",525057025785356288,111,0,881,1251,12957
,Wed Oct 22 22:54:12 +0000 2014,0,False,0,525057562178519040,525057025785356288,,True,False,en,3,0,False,0,"@CNNSitRoom @CNN @paulanewtonCNN Obvious Israeli false flag, really being called out as such. Sick of Zionist media ""reporting"" these crimes",525057025785356288,140,0,21,153,198
,Wed Oct 22 22:54:56 +0000 2014,1,False,0,525057746119319552,525057025785356288,,True,False,en,3,1,False,0,@CNNSitRoom @CNN @paulanewtonCNN I want 2 hear was it planned attack. is it a prelude 2 more 2 come. connected to ISIS. talk facts,525057025785356288,130,0,48,60,3760
,Wed Oct 22 22:56:05 +0000 2014,0,True,0,525058034071257088,525057353251844096,,True,False,en,3,0,False,0,@CNNSitRoom @CNN @paulanewtonCNN More info on him: http://t.co/eqgdQohJc6,525057025785356288,73,1,881,1251,12957
,Wed Oct 22 22:56:08 +0000 2014,0,False,0,525058048880943104,525057025785356288,,True,False,en,3,0,False,0,"@CNNSitRoom @CNN @paulanewtonCNN
As always, there is a special place in hell for sub human(s) that did it",525057025785356288,105,0,251,1044,11544
,Wed Oct 22 22:57:13 +0000 2014,0,False,0,525058322588651521,525057562178519040,,True,False,en,4,0,False,0,"@disinfo_flag @CNNSitRoom @CNN @paulanewtonCNN omfg, please, PLEASE stfu. Not everything is a conspiracy.",525057025785356288,105,0,1177,499,19051
,Wed Oct 22 22:57:52 +0000 2014,0,False,2,525058485151494144,525057025785356288,,True,False,en,3,1,False,0,RT @CNNSitRoom: More #breaking: @CNN confirms name of soldier who was killed in #OttawaShooting as Nathan Cirillo. @paulanewtonCNN http://t…,525057025785356288,140,0,1233,1213,10733
,Wed Oct 22 22:59:46 +0000 2014,0,False,1,525058963318919171,525057025785356288,,True,False,en,1,0,False,0,@CNNSitRoom Michael Zehaf-Bibeau #OttawaShooting…Blowback does not exist…Iraq War will pay for itself…war will last weeks rather than months,525057025785356288,140,0,5,14,196
,Wed Oct 22 23:00:42 +0000 2014,0,False,0,525059196220624896,525058322588651521,,True,False,en,1,0,False,0,@Oilersmyth Aww... we'll try not to upset you. It's tough when you figure out the world isn't made of sugar. You just react like a bitch. :),525057025785356288,140,0,21,153,198
,Wed Oct 22 23:04:02 +0000 2014,0,False,0,525060037145001984,525057025785356288,,True,False,en,3,0,False,0,"@CNNSitRoom @CNN @paulanewtonCNN DEAR CNN, Stop trying to cover Canadian news. You suck at it. Please stop, it's insulting. 
From,
Canada",525057025785356288,137,0,62,48,4260
,Wed Oct 22 23:04:36 +0000 2014,0,False,0,525060178543394816,525057025785356288,,True,False,en,3,0,False,0,@CNNSitRoom @CNN @paulanewtonCNN Breaking?,525057025785356288,42,0,158,265,2889
,Wed Oct 22 23:07:05 +0000 2014,0,False,0,525060804853252096,525057025785356288,,True,False,en,3,0,False,0,@cnnsitroom @cnn @paulanewtoncnn oh my God,525057025785356288,42,0,64,221,339
,Wed Oct 22 23:07:24 +0000 2014,0,False,0,525060882687336448,525057025785356288,,True,False,en,3,0,False,0,@CNNSitRoom @CNN @paulanewtonCNN may he rest in peace! He gave his life serving his country!,525057025785356288,92,0,276,1026,9213
,Wed Oct 22 23:08:26 +0000 2014,0,False,0,525061145162711040,525058322588651521,,True,False,en,5,1,False,0,@Oilersmyth @disinfo_flag @CNNSitRoom @CNN @paulanewtonCNN oh shit they replied,525057025785356288,79,0,662,1868,1903
,Wed Oct 22 23:09:41 +0000 2014,1,False,0,525061459584507904,525061145162711040,,True,False,en,5,0,False,0,@Oilersmyth @disinfo_flag @CNNSitRoom @CNN @paulanewtonCNN oh shit they retweeted me,525057025785356288,84,0,662,1868,1903
,Wed Oct 22 23:10:10 +0000 2014,0,False,0,525061579578957824,525057025785356288,,True,False,und,3,0,False,0,@CNNSitRoom @CNN @paulanewtonCNN RIP.,525057025785356288,37,0,326,1881,950
,Wed Oct 22 23:12:02 +0000 2014,1,False,0,525062048099491840,525057562178519040,,True,False,en,4,0,False,0,@disinfo_flag @CNNSitRoom @CNN @paulanewtonCNN Dont tread on me or my flag.. and especially Israel.,525057025785356288,99,0,869,1019,14713
,Wed Oct 22 23:13:05 +0000 2014,0,False,0,525062312013856768,525057025785356288,,True,False,en,1,0,False,0,@CNNSitRoom God Bless him and his family! He volunteered to serve as Honor Guard for the memorial! He did it with Honor!🙏🇺🇸,525057025785356288,123,0,796,782,6863
,Wed Oct 22 23:13:08 +0000 2014,0,False,0,525062327930855424,525057746119319552,,True,False,en,4,0,False,0,@tolovana66 @CNNSitRoom @CNN @paulanewtonCNN IS is looking for vulnerable important spots then start here.. in U.S,525057025785356288,114,0,871,1018,14764
,Wed Oct 22 23:13:48 +0000 2014,0,False,0,525062496240279552,525062048099491840,,True,False,en,1,0,False,0,"@Death4Jodi You mean the flag with the Seal of Solomon on it, the same symbol those in Witchcraft use to summon demons? I tread on it.",525057025785356288,134,0,19,153,198
,Thu Oct 23 00:06:59 +0000 2014,1,False,0,525075878624378880,525062312013856768,,True,False,en,2,0,False,0,@GatesRobin @CNNSitRoom What's with the praying hands and the American flag? This guy was Canadian.,525057025785356288,99,0,67,111,1064
,Thu Oct 23 00:13:23 +0000 2014,0,False,0,525077488603770880,525075878624378880,,True,False,en,2,0,False,0,"@Holsteinlange @CNNSitRoom Yes I know he was Canadian! Support for his family and pray for  family lose! I was a soldier, he was a soldier!",525057025785356288,139,0,806,791,6935
,Wed Oct 22 22:53:27 +0000 2014,59,True,0,525057374965739520,,,True,True,en,0,100,False,0,COMING UP LIVE Ottawa shooting: Stephen Harper to address nation http://t.co/pGA98ONjKJ http://t.co/Jscp7Q9fBM,525057374965739520,110,1,639334,1939,91050
,Wed Oct 22 22:56:23 +0000 2014,0,False,0,525058109887111168,525057374965739520,,True,False,en,1,0,False,0,@CBCNews what time?,525057374965739520,19,0,259,166,431
,Wed Oct 22 22:58:36 +0000 2014,0,False,0,525058670334574592,525057374965739520,,True,False,en,1,2,False,0,@CBCNews where is out leader Stephan Harper? Already heard from Obama!,525057374965739520,70,0,8,23,21
,Wed Oct 22 23:03:00 +0000 2014,1,False,0,525059777936633856,525057374965739520,,True,False,en,1,2,False,0,@CBCNews Love the CBC ... keep up the good work!  You guys are the best network around. Always professional and ethical,525057374965739520,119,0,14,341,13
,Wed Oct 22 23:03:40 +0000 2014,1,False,0,525059944497029120,525059777936633856,,True,False,en,1,1,False,0,"@SwansonBryon Thanks, Bryon. We appreciate your feedback.",525057374965739520,57,0,643951,1950,91418
,Wed Oct 22 23:04:00 +0000 2014,0,False,0,525060028676337664,525058670334574592,,True,False,en,2,0,False,0,@TracyBrooks15 @CBCNews 745 harper speaks,525057374965739520,41,0,14,341,13
,Wed Oct 22 23:14:08 +0000 2014,0,False,0,525062578117300224,525057374965739520,,True,False,en,1,0,False,0,@CBCNews can i stream this from outside canada? am in the uk but want to watch it live if possible,525057374965739520,98,0,140,306,225
,Wed Oct 22 23:14:45 +0000 2014,1,True,0,525062734359298048,525062578117300224,,True,False,en,1,0,False,0,"@karenjavorski Yes you can, Karen! Here's the link to the livestream: http://t.co/pGA98ONjKJ PM Harper is expected to speak at 7:45pm ET",525057374965739520,136,1,643951,1950,91418
,Wed Oct 22 23:20:23 +0000 2014,0,True,0,525064151065174016,525057374965739520,,True,False,en,1,1,False,0,“@CBCNews: COMING UP LIVE Ottawa shooting: Stephen Harper to address nation http://t.co/I9uoc619Pq http://t.co/H1P4tvVSi0”,525057374965739520,122,1,1246,1428,17096
,Wed Oct 22 23:47:41 +0000 2014,0,False,2,525071019502239745,525057374965739520,,True,False,en,1,0,False,0,"@CBCNews Too little, too late sadly. Their policy / policies have come back to bite them really!? #nocommunication #nofulldisclosure",525057374965739520,132,0,66,159,7181
,Wed Oct 22 23:58:24 +0000 2014,0,False,2,525073717182078976,525057374965739520,,True,False,en,1,1,False,0,"@CBCNews Thanks for the warning. I shall prepare my vomit bag.
#harper #cdnpoli",525057374965739520,79,0,17,36,488
,Thu Oct 23 00:14:56 +0000 2014,0,False,3,525077877076004864,525073717182078976,,True,False,en,3,1,False,0,"@FluffyMcDeath @P_Wog @CBCNews Too late, I barfed already. #PMHarper #Lies #Dictator",525057374965739520,84,0,131,415,3037
,Wed Oct 22 22:54:23 +0000 2014,53,True,1,525057606151602176,,,True,True,en,0,103,False,0,"VIDEO: Seconds after shooting Nathan Cirillo, #OttawaShooting suspect gets into car. http://t.co/tbPrMJhNu0",525057606151602176,107,1,126144,75,11830
,Wed Oct 22 23:00:35 +0000 2014,0,True,1,525059169498726400,525057606151602176,,True,False,en,1,1,False,0,"“@CBCTheNational: VIDEO: Seconds after shooting Nathan Cirillo, #OttawaShooting suspect gets into car. http://t.co/KuhYVZ5wOa”",525057606151602176,126,1,1760,1151,11166
,Wed Oct 22 23:02:07 +0000 2014,0,False,2,525059552614825984,525057606151602176,,True,False,en,1,0,False,0,@CBCTheNational then walked into the halls on #ParliamentHill unobstructed. #WhereWasOurNationalSecurity,525057606151602176,104,0,33,162,893
,Wed Oct 22 23:03:31 +0000 2014,0,True,3,525059905875902465,525057606151602176,,True,False,en,1,0,False,0,"RT @CBCTheNational: VIDEO: Seconds after shooting Nathan Cirillo, #OttawaShooting suspect gets into car http://t.co/KqHrr5qlfO #ISIS #Canada",525057606151602176,140,1,802,737,76394
,Wed Oct 22 22:58:28 +0000 2014,92,False,1,525058633730891776,,,True,True,en,0,130,False,0,Just in: Canadian soldier killed in #OttawaShooting today is Cpl. Nathan Cirillo Thoughts &amp; prayers to his family http://t.co/fu2eZssBTr,525058633730891776,140,0,38351,197,8628
,Wed Oct 22 23:00:00 +0000 2014,1,False,0,525059020630261760,525058633730891776,,True,False,en,1,1,False,0,@jimsciutto sooo young!!! RIP,525058633730891776,29,0,82,230,2842
,Wed Oct 22 23:01:07 +0000 2014,0,False,0,525059303862857728,525058633730891776,,True,False,en,1,1,False,0,@jimsciutto connection to sniper den found near chicago?,525058633730891776,56,0,246,382,8801
,Wed Oct 22 23:08:57 +0000 2014,0,False,0,525061272815947778,525058633730891776,,True,False,en,1,1,False,0,@jimsciutto Oh God! I'm so sad tonight! I'm asking why this happened to you! All my prayers with you :(,525058633730891776,103,0,11,79,13
,Wed Oct 22 23:12:56 +0000 2014,0,False,0,525062274802008064,525058633730891776,,True,False,en,1,0,False,0,@jimsciutto I feel sad for his family! I have a knot in my stomach that hurts I feel so sad!!!!,525058633730891776,95,0,69,301,175
,Wed Oct 22 23:13:10 +0000 2014,0,False,0,525062337024102400,525058633730891776,,True,False,en,2,1,False,0,"With great respect, pride and sorrow, I honor CAN Cpl Nathan Cirillo whose sacrifice makes his country stronger.
@jimsciutto @tomforemancnn",525058633730891776,139,0,944,978,37829
,Wed Oct 22 23:17:00 +0000 2014,0,False,0,525063298820370432,525058633730891776,,True,False,en,1,0,False,0,@jimsciutto RIP dear Soldier,525058633730891776,28,0,11,23,42
,Wed Oct 22 23:53:08 +0000 2014,0,False,0,525072391160872961,525058633730891776,,True,False,en,2,1,False,0,"@jimsciutto @LennaLeprena Prayers will achieve nothing.  Dismissing Harper &amp; all the warmongers like him, might save some future citizens",525058633730891776,141,0,917,1988,11716
,Wed Oct 22 23:54:22 +0000 2014,0,False,0,525072704051744768,525059020630261760,,True,False,en,2,0,False,0,@soozieQmtl @jimsciutto It is always the young that die in war -it is the wealthy &amp; bigoted old that make it &amp; the poor &amp;  young that suffer,525058633730891776,152,0,917,1988,11716
,Wed Oct 22 23:56:24 +0000 2014,0,False,0,525073212921503744,525059303862857728,,True,False,en,2,0,False,0,@Addidis @jimsciutto The connection is neo-liberal capitalist economy which fails to address injustice &amp; puts profit before people or ethics,525058633730891776,144,0,917,1988,11716
,Wed Oct 22 23:57:43 +0000 2014,0,False,0,525073547052326913,525061272815947778,,True,False,en,2,0,False,0,@Marc_Omran @jimsciutto Your empathy is useful - your prayers are not - dogma and myth is a major part of the problem,525058633730891776,117,0,917,1988,11716
,Wed Oct 22 23:58:57 +0000 2014,0,False,0,525073858072948737,525058633730891776,,True,False,en,1,0,False,0,@jimsciutto So sad.  RIP Nathan xo,525058633730891776,34,0,939,782,17206
,Thu Oct 23 00:01:42 +0000 2014,0,False,0,525074547515875328,525058633730891776,,True,False,en,2,0,False,0,@jimsciutto @kisscraycray such a waste of a human life. My thoughts and prayers are with the family.,525058633730891776,100,0,82,165,5472
,Wed Oct 22 22:59:13 +0000 2014,110,True,1,525058825909731328,,,True,True,en,0,154,False,0,"The Ottawa Hospital now says ""all three patients involved in today's incident have been discharged"" http://t.co/24l1f58UPx #OttawaShootings",525058825909731328,139,1,11835647,3,21529
,Wed Oct 22 23:01:23 +0000 2014,0,False,0,525059369738584065,525058825909731328,,True,False,en,1,0,False,0,@BBCBreaking thank god happy  to  hear  this,525058825909731328,44,0,14,63,175
,Wed Oct 22 23:01:25 +0000 2014,0,False,0,525059376285880320,525058825909731328,,True,False,en,1,0,False,0,"@BBCBreaking Amazing, so how many died in Syria today?",525058825909731328,54,0,149,744,816
,Wed Oct 22 23:02:07 +0000 2014,0,False,0,525059553524604928,525058825909731328,,True,False,en,2,0,False,0,"@BBCBreaking Great News Excellent work &amp; Response today from the @CANADIAN government, If turns out to be ISLAMIST terrorist RESPOND HARSHLY",525058825909731328,144,0,69,66,1972
,Wed Oct 22 23:02:15 +0000 2014,0,False,0,525059589734428672,525058825909731328,,True,False,en,1,0,False,0,@BBCBreaking good,525058825909731328,17,0,209,281,5217
,Wed Oct 22 23:03:53 +0000 2014,0,False,0,525060000583254017,525059376285880320,,True,False,en,2,0,False,0,@JBangkok7 @BBCBreaking you upset because the world isn't focused on the Middle East for one day?,525058825909731328,97,0,106,125,2765
,Wed Oct 22 23:06:48 +0000 2014,0,False,0,525060731838791680,525060000583254017,,True,False,en,2,0,False,0,"@chewwysquirrel @BBCBreaking A nonce was beaten to death in Milton Keynes, the World needs to know.",525058825909731328,99,0,149,744,816
,Wed Oct 22 23:07:04 +0000 2014,0,False,0,525060798218252288,525058825909731328,,True,False,en,1,0,False,0,"@BBCBreaking so the three r the soldier that died, the gunmen that was shot, n a parliament security guard that was shot n survived right?",525058825909731328,138,0,42,131,1576
,Wed Oct 22 23:11:13 +0000 2014,0,False,0,525061845691154432,525058825909731328,,True,False,en,1,0,False,0,@BBCBreaking thought canada was nice to live,525058825909731328,44,0,71,168,202
,Wed Oct 22 23:19:23 +0000 2014,0,True,2,525063898274471936,525058825909731328,,True,False,en,1,0,False,0,@BBCBreaking Biggest German TV #ZDF (Program Frontal21) showing how corrupt is WHO to fight #Ebola. here  the video: http://t.co/aJD9NbGM3H,525058825909731328,139,1,244,661,20805
,Wed Oct 22 23:25:24 +0000 2014,0,False,0,525065415224213504,525061845691154432,,True,False,en,1,0,False,0,@IanWoodger Terrorism has no boundaries.,525058825909731328,40,0,236,390,7623
,Wed Oct 22 23:40:25 +0000 2014,0,False,0,525069192849289219,525059369738584065,,True,False,en,2,0,False,0,@rejoice1515 @BBCBreaking don't thank god. Thank the medical staff!,525058825909731328,67,0,88,212,424
,Wed Oct 22 23:41:12 +0000 2014,0,False,0,525069389776056320,525058825909731328,,True,False,pt,1,0,False,0,@BBCBreaking UFCE POSSUÍ PROJETOS DE MAQUINAS PURIFICADORAS DE AGUAS SALOBRA E  POLUIDA Q PODEM SER USADAS NO RIO TIETÊ-SP,525058825909731328,122,0,41,134,6174
,Wed Oct 22 23:41:55 +0000 2014,0,False,0,525069568369491968,525065415224213504,,True,False,en,2,0,False,0,@Alfizzle18 @IanWoodger terror is the key word,525058825909731328,46,0,88,212,424
,Wed Oct 22 23:43:45 +0000 2014,0,False,0,525070030237884416,525065415224213504,,True,False,en,2,0,False,0,@Alfizzle18 @IanWoodger normally a little bit shit in the soldiering sense but suprise is worth a lot,525058825909731328,101,0,88,212,424
,Thu Oct 23 03:48:17 +0000 2014,0,True,0,525131570768646144,525058825909731328,,True,False,und,1,0,False,0,@BBCBreaking http://t.co/sEuKmNjxri,525058825909731328,35,1,6,23,73
,Thu Oct 23 05:54:34 +0000 2014,0,False,0,525163351266312192,525069192849289219,,True,False,en,2,0,False,0,@Paulhodgy82 @BBCBreaking :lol ok first I thank God then I also thank the medical staff for the good job well done,525058825909731328,114,0,14,63,175
,Wed Oct 22 22:59:49 +0000 2014,351,False,0,525058976376193024,,,True,True,en,0,248,False,0,Our thoughts and prayers go out to Nathan Cirillo who died today in Ottawa while protecting his country at age 24 http://t.co/PfwasSALPX,525058976376193024,136,0,1361,24,4
,Wed Oct 22 23:23:49 +0000 2014,1,False,0,525065014281908224,525058976376193024,,True,False,und,2,0,False,0,@Cellying @Glossology ♥,525058976376193024,23,0,4734,4186,62722
,Wed Oct 22 23:45:35 +0000 2014,0,False,0,525070492395261953,525058976376193024,,True,False,en,2,0,False,0,@Cellying @EF517_V2 ok I'm really pissed off now,525058976376193024,48,0,137,617,6100
,Thu Oct 23 00:38:20 +0000 2014,0,False,0,525083768500264961,525058976376193024,,True,False,en,2,0,False,0,"@Cellying @GoaliesNeverSay Condolences to all who loved him. We know, all too well, what you are going through.",525058976376193024,111,0,69,184,512
,Thu Oct 23 02:36:28 +0000 2014,0,False,0,525113495319502848,525058976376193024,,True,False,en,1,0,False,0,@Cellying I am so sad and disgusted that some coward has done this to 2 of our soldiers now. I am livid.,525058976376193024,104,0,10,64,250
,Wed Oct 22 23:01:18 +0000 2014,212,True,0,525059348574130176,,,True,True,en,0,209,False,0,The three people brought to Ottawa Hospital after today’s shooting have been released in stable condition. Live blog: http://t.co/D58rrFrbwq,525059348574130176,140,1,20038443,113,35649
