is_rumor,thread,in_reply_tweet,event,tweet_id,is_source_tweet,in_reply_user,user_id,tweet_length,symbol_count,user_mentions,urls_count,media_count,hashtags_count,retweet_count,favorite_count,mentions_count,is_truncated,created,has_smile_emoji,sensitive,has_place,has_coords,has_quest,has_exclaim,has_quest_or_exclaim,text,user.handle,user.name,user.tweets_count,user.verified,user.followers_count,user.listed_count,user.desc_length,user.handle_length,user.name_length,user.notifications,user.friends_count,user.time_zone,user.has_bg_img,user.default_pic,user.created_at,user.location,user.profile_sbcolor,user.profile_bgcolor,user.utc_dist
1,580352273001410560,5.803650614636298e+17,germanwings-crash,580365319732129792,0,185133565.0,388751649,108,0,1,0,0,0,0,0,1,0,1427204849000.0,0,0,1,0,0,0,0,"@damienramage yes, and they have a bottle behind them with this tube connected. But it looks very stupid LOL",PascalSyn,Pascal,6374,0,1194,18,144,6,9,0,1569,Brussels,1,0,1318323012000.0,1,12639981,12639981,1.0
1,580352273001410560,5.80361188007084e+17,germanwings-crash,580365364279771137,0,388751649.0,13468682,122,0,3,0,0,0,0,2,3,0,1427204860000.0,0,0,0,0,1,0,1,@PascalSyn @damienramage @airlivenet What about icy sensors and software telling autopilot to dive as happened with AF447?,larsst,Lars Stalling,3360,0,337,16,67,13,6,0,385,Madrid,1,0,1202991305000.0,1,8823974,7377815,1.0
1,580352273001410560,5.803653642797711e+17,germanwings-crash,580368657450201088,0,13468682.0,388751649,110,0,2,0,0,0,0,0,2,0,1427205645000.0,0,0,0,0,0,0,0,@larsst @damienramage I don't know about that. Graphs don't show a sign of leveling off at a certain altitude.,PascalSyn,Pascal,6374,0,1194,18,144,6,9,0,1569,Brussels,1,0,1318323012000.0,1,12639981,12639981,1.0
1,580352273001410560,5.803686574502011e+17,germanwings-crash,580368858999078912,0,388751649.0,185133565,65,0,2,0,0,0,0,0,2,0,1427205693000.0,0,0,0,0,0,0,0,@PascalSyn @larsst plus af447 was exceptionnal weather conditions,damienramage,Damien Ramage,5894,0,1296,30,157,13,12,0,1701,Paris,1,0,1283246172000.0,1,14553361,16777215,1.0
1,580352273001410560,5.803686574502011e+17,germanwings-crash,580369539805929472,0,388751649.0,13468682,138,0,2,0,0,0,0,1,2,0,1427205855000.0,0,0,0,0,0,0,0,@PascalSyn @damienramage With iced sensors it won't level off. Apparently a computer glitch - pilot would need to override system manually,larsst,Lars Stalling,3360,0,337,16,67,13,6,0,385,Madrid,1,0,1202991305000.0,1,8823974,7377815,1.0
1,580352273001410560,5.803688589990789e+17,germanwings-crash,580370200274583553,0,185133565.0,13468682,138,0,2,2,0,0,0,0,2,0,1427206013000.0,0,0,0,0,0,0,0,@damienramage @PascalSyn GW flight had same descent rate as near crash LH flight. Check https://t.co/m2UVxkJqyC or https://t.co/3jPBYgeqqA,larsst,Lars Stalling,3360,0,337,16,67,13,6,0,385,Madrid,1,0,1202991305000.0,1,8823974,7377815,1.0
1,580352273001410560,5.80361570334675e+17,germanwings-crash,580372485566238720,0,185133565.0,388751649,140,0,2,0,0,0,0,0,2,0,1427206558000.0,0,0,1,0,0,0,0,"@damienramage @airlivenet From Airbus FlightOps: When the cabin altitude rises above 14 000 feet, the oxygen masks will deploy automatically",PascalSyn,Pascal,6374,0,1194,18,144,6,9,0,1569,Brussels,1,0,1318323012000.0,1,12639981,12639981,1.0
1,580352532167311362,,germanwings-crash,580352532167311362,1,,7587032,131,0,0,1,0,1,113,35,0,0,1427201800000.0,0,0,0,0,0,0,0,148 people were on board the #Germanwings plane which crashed in the French Alps. Here's what we know so far http://t.co/5sZVPg9XFR,SkyNews,Sky News,133428,1,1963401,15449,120,8,7,0,17,London,1,0,1184856173000.0,1,0,0,
1,580352532167311362,5.803525321673114e+17,germanwings-crash,580352926645772288,0,7587032.0,369181340,37,0,1,0,0,0,0,0,1,0,1427201894000.0,0,0,0,0,1,0,1,@SkyNews 144 + 6 = 150. Why just 148?,katzeye75,BOSSY Kat MC,35508,0,2834,58,160,12,9,0,3120,Central Time (US & Canada),1,1,1315348386000.0,1,12639981,12639981,6.0
1,580352532167311362,5.803531335801446e+17,germanwings-crash,580354402990587904,0,2469641197.0,3088448937,71,0,2,0,0,0,0,0,2,0,1427202246000.0,0,0,0,0,0,0,0,@LonWasBer @SkyNews It's not uncommon for planes to fly into their 20s.,RajBinnor,Raj Binnor,941,0,59,1,101,10,9,0,289,,0,0,1426155675000.0,1,0,0,
1,580352532167311362,5.803525321673114e+17,germanwings-crash,580355262894080001,0,7587032.0,125454330,33,0,1,0,0,0,0,0,1,0,1427202451000.0,0,0,0,0,0,0,0,@SkyNews G-d speed. Very sad news,Anglozion76,Adam Baker,14244,0,258,15,112,10,11,0,196,Jerusalem,1,0,1269294560000.0,1,16777215,12639981,2.0
1,580352532167311362,5.803525321673114e+17,germanwings-crash,580356393892495360,0,7587032.0,339187164,80,0,1,0,0,0,0,0,1,0,1427202721000.0,0,0,0,0,0,0,0,@SkyNews  reminds me of Lufhansa A321 2014     Auto pilot descends plane rapidly,YorkieyBoyPaul,Paul  ,3121,0,71,0,33,6,14,0,309,London,1,0,1311186436000.0,1,16777215,7377815,0.0
1,580352532167311362,5.803525321673114e+17,germanwings-crash,580357309785907200,0,7587032.0,84429722,138,0,1,1,0,0,0,0,1,0,1427202939000.0,0,0,0,0,0,0,0,"@SkyNews A Germanwings Airbus A320 plane carrying at least 148 people crashed in mountainous southeastern France...
http://t.co/M63s9jKvOI",BiroSandor,Biró Sándor,549,0,9,0,0,11,10,0,86,Bucharest,1,0,1256247325000.0,1,16777215,12639981,2.0
1,580352532167311362,5.803525321673114e+17,germanwings-crash,580358923330416642,0,7587032.0,1578120853,23,0,1,0,0,0,0,0,1,0,1427203324000.0,0,0,0,0,0,0,0,@SkyNews R I P sad news,darren45336667,Darren,202,0,97,0,0,6,14,0,270,,1,1,1373301923000.0,0,12639981,12639981,
1,580352532167311362,5.803525321673114e+17,germanwings-crash,580365125653278720,0,7587032.0,719862841,20,0,2,0,0,0,0,0,2,0,1427204803000.0,0,0,0,0,0,0,0,@SkyNews @RobPortley,ThomasOConnor01,Thomas O'Connor,782,0,301,0,0,15,15,0,281,Dublin,1,1,1343382940000.0,0,12639981,12639981,0.0
1,580352532167311362,5.803525321673114e+17,germanwings-crash,580410082019672066,0,7587032.0,27602314,50,0,1,0,0,0,0,0,1,0,1427215521000.0,0,0,0,0,0,1,1,@SkyNews get your numbers right for goodness sake!,Lins1969_,@Lins1969,18609,0,1968,33,31,9,9,0,2171,Amsterdam,1,0,1238398849000.0,1,16777215,39353,1.0
1,580352532167311362,5.804556496010117e+17,germanwings-crash,580456545529528321,0,717904874.0,719862841,67,0,2,0,0,0,0,1,2,0,1427226599000.0,0,0,0,0,1,0,1,"@RobPortley @SkyNews fack bad buzz, will you DM the tunes soon pls?",ThomasOConnor01,Thomas O'Connor,782,0,301,0,0,15,15,0,281,Dublin,1,1,1343382940000.0,0,12639981,12639981,0.0
1,580352540316946432,,germanwings-crash,580352540316946432,1,,497665754,136,0,0,0,0,1,516,63,0,0,1427201802000.0,0,0,0,0,0,0,0,'No survivors' in #Germanwings crash says French transport minister adding it crashed after pilot issued distress signal in good weather,501Awani,Astro AWANI,89526,1,407431,572,81,11,8,0,97,Kuala Lumpur,1,0,1329721993000.0,1,0,0,7.0
1,580352540316946432,5.803525403169464e+17,germanwings-crash,580352696231673856,0,497665754.0,409981405,138,0,1,0,0,1,0,0,1,0,1427201839000.0,0,0,0,0,0,0,0,😢😢 RT“@501Awani: 'No survivors' in #Germanwings crash says French transport minister adding it crashed after pilot issued distress signal”,addakamil,⠀⠀⠀⠀⠀⠀⠀,75637,0,414,4,42,7,9,0,243,Kuala Lumpur,1,0,1321018884000.0,0,15658734,1250582,7.0
1,580352540316946432,5.80354018704126e+17,germanwings-crash,580354322212368384,0,2294684371.0,2489213666,49,0,3,0,0,0,0,0,3,0,1427202227000.0,0,0,0,0,0,0,0,@lilisurayaaaa @NotoriousAlya @501Awani OMFG 😩😭😭😭,mishaelemilyy,mishhh✨,16790,0,538,1,12,7,13,0,411,Kuala Lumpur,1,0,1399779279000.0,0,0,0,7.0
1,580352540316946432,5.803544075622441e+17,germanwings-crash,580355056169422848,0,2762066324.0,2489213666,49,0,3,0,0,0,0,0,3,0,1427202402000.0,0,0,0,0,0,0,0,@NotoriousAlya @lilisurayaaaa @501Awani OMFG SAME,mishaelemilyy,mishhh✨,16790,0,538,1,12,7,13,0,411,Kuala Lumpur,1,0,1399779279000.0,0,0,0,7.0
1,580352540316946432,5.803556023768678e+17,germanwings-crash,580356053516189696,0,2762066324.0,2489213666,38,0,2,0,0,0,0,0,2,0,1427202640000.0,0,0,0,0,0,0,0,@NotoriousAlya @lilisurayaaaa BABI 😩😩😩,mishaelemilyy,mishhh✨,16790,0,538,1,12,7,13,0,411,Kuala Lumpur,1,0,1399779279000.0,0,0,0,7.0
1,580353449721655296,,germanwings-crash,580353449721655296,1,,3010969478,135,0,0,1,0,5,114,1,0,0,1427202019000.0,0,0,0,0,0,0,0,"German Airbus A320 Plane Crashes, 148 People DEAD
https://t.co/94oOOSSSVv
#4U9525 #germanwings #GermanWingsCrash #Airbus320 #planecrash",globalnewstw,Global News,21,0,228,0,125,11,12,0,40,Pacific Time (US & Canada),0,0,1423206038000.0,0,0,0,8.0
1,580353540725452800,,germanwings-crash,580353540725452800,1,,1367531,127,0,0,1,1,1,622,199,0,0,1427202041000.0,0,0,0,0,0,0,0,UPDATE: No survivors are expected among the 150 people aboard #Germanwings plane. http://t.co/hd7zdUJtH4 http://t.co/iibVTBuIqz,FoxNews,Fox News,195661,1,5005731,45774,158,8,7,0,384,Eastern Time (US & Canada),1,0,1174158086000.0,1,16777215,926513,5.0
1,580353540725452800,5.803535407254528e+17,germanwings-crash,580353730886787072,0,1367531.0,103972238,139,0,1,1,1,1,1,0,1,0,1427202086000.0,0,0,0,0,0,0,0,“@FoxNews: UPDATE: No survivors are expected among the 150 people aboard #Germanwings plane. http://t.co/fWJisFt4TZ http://t.co/PlTxgIO771”,Moon_Melanie,Melanie Moon,32298,1,15090,156,94,12,12,0,951,Central Time (US & Canada),1,0,1263244698000.0,1,51,10027008,6.0
1,580353540725452800,5.803535407254528e+17,germanwings-crash,580357732328296448,0,1367531.0,421677297,139,0,1,1,1,1,1,0,1,0,1427203040000.0,0,0,0,0,0,0,0,“@FoxNews: UPDATE: No survivors are expected among the 150 people aboard #Germanwings plane. http://t.co/xycuwHmlY1 http://t.co/1GqM9B8LmM”,tumurbaatarm,Tumuruu,43964,0,6734,6,102,7,12,0,1322,Seoul,1,0,1322292229000.0,1,6214876,39353,8.0
1,580353540725452800,5.803535407254528e+17,germanwings-crash,580366726463913985,0,1367531.0,447290500,32,0,1,0,0,0,0,0,1,0,1427205184000.0,0,0,0,0,0,0,0,@FoxNews That's so terrible. RIP,ImDiabetus,Alex Hill,41964,0,882,13,114,9,10,0,469,Eastern Time (US & Canada),1,0,1324924247000.0,1,15658734,1250582,5.0
1,580353540725452800,5.803535407254528e+17,germanwings-crash,580375173783752704,0,1367531.0,1350989725,54,0,1,1,1,0,10,8,1,0,1427207198000.0,0,0,0,0,0,0,0,@FoxNews http://t.co/MA8IN2tExF http://t.co/P2gG8PxYSi,maryjones1417,Mary Margaret Jones,18484,0,1617,26,23,19,13,0,1727,,1,1,1365914179000.0,0,12639981,12639981,
1,580353540725452800,5.803535407254528e+17,germanwings-crash,580428963547348992,0,1367531.0,2189248559,105,0,3,0,0,0,0,0,3,0,1427220023000.0,0,0,0,0,0,0,0,@FoxNews @ImAmberHahn Nugget not want to read this while flying in jet. Nugget see your house @SalVulcano,NuggetSayYou,Nugget Honeybear,4040,0,1301,6,143,16,12,0,923,Eastern Time (US & Canada),1,0,1384973954000.0,1,16777215,16430861,5.0
1,580353540725452800,5.80428963547349e+17,germanwings-crash,580429576851030016,0,2189248559.0,294450894,49,0,3,0,0,0,0,0,3,0,1427220169000.0,0,0,0,0,1,0,1,@NuggetSayYou @FoxNews @SalVulcano umm. What? Lol,ImAmberHahn,AmberHahn.Com,17538,0,66611,462,49,13,11,0,172,Pacific Time (US & Canada),1,0,1304745739000.0,1,16777215,39353,8.0
1,580353540725452800,5.8042957685103e+17,germanwings-crash,580466601012699136,0,294450894.0,2189248559,87,0,3,0,0,0,0,0,3,0,1427228996000.0,0,0,0,0,0,0,0,@ImAmberHahn @FoxNews @SalVulcano Oh hello lady. Nugget in the air. See your house too.,NuggetSayYou,Nugget Honeybear,4040,0,1301,6,143,16,12,0,923,Eastern Time (US & Canada),1,0,1384973954000.0,1,16777215,16430861,5.0
1,580356429615337472,,germanwings-crash,580356429615337472,1,,87818409,134,0,0,1,0,1,109,26,0,0,1427202729000.0,0,0,0,0,0,0,0,Germanwings flight #4U9525 crashes in French Alps: plane was at low altitude when 'mayday' call received - live http://t.co/zViQibyimM,guardian,The Guardian ,130560,1,3404375,37640,50,13,8,0,1084,London,0,0,1257464959000.0,1,16777215,16777215,
1,580356429615337472,5.803564296153375e+17,germanwings-crash,580356934617948160,0,87818409.0,3087276875,71,0,1,0,0,0,0,0,1,0,1427202850000.0,0,0,0,0,0,0,0,@guardian devastating. Prayers to all the families who lost loved ones.,stayingtrueMUC,Davina ,619,0,137,8,157,7,14,0,195,,1,0,1426093971000.0,1,0,0,
1,580356429615337472,5.803564296153375e+17,germanwings-crash,580359296925483008,0,87818409.0,724192020,55,0,1,0,0,2,0,0,1,0,1427203413000.0,0,0,0,0,1,1,1,@guardian So they DID send a mayday call?! #RIP #4U9525,PikkuIitu,Iida Rekunen,190,0,46,1,154,12,9,0,546,Baghdad,1,0,1343576228000.0,1,6311541,14307434,2.0
1,580356429615337472,5.803564296153375e+17,germanwings-crash,580360415630229504,0,87818409.0,2345950056,24,0,1,0,0,0,0,0,1,0,1427203680000.0,0,0,0,0,0,1,1,@guardian nice! followed,likugezesut,Laszio Culligan,427,0,222,1,90,15,11,0,810,,1,0,1392511425000.0,1,15658734,11722714,
1,580357537083576321,,germanwings-crash,580357537083576321,1,,2280470022,104,0,1,0,0,1,139,16,1,0,1427202994000.0,0,0,0,0,0,0,0,"#4U9525 - The Airbus 320 plunged at a rate of 5,000 feet per minute before crashing.  - @PollyR_Aviation",airlivenet,AirLive.net,14445,0,58411,990,35,11,10,0,383,Amsterdam,1,1,1389094680000.0,1,12639981,12639981,0.0
1,580357537083576321,5.803575370835763e+17,germanwings-crash,580358334294933504,0,2280470022.0,582562920,60,0,3,0,0,0,0,0,3,0,1427203184000.0,0,0,0,0,0,0,0,@airlivenet @zerohedge @PollyR_Aviation CERNed.  A new verb.,ElizaWindso,Eliza Windsor,79638,0,273,15,3,13,11,0,111,Amsterdam,1,1,1337233962000.0,1,12639981,12639981,1.0
1,580357537083576321,5.803575370835763e+17,germanwings-crash,580358429740376065,0,2280470022.0,277034268,136,0,3,0,0,0,0,0,3,0,1427203206000.0,0,0,0,0,0,0,0,"@airlivenet @zerohedge @PollyR_Aviation profile looks like a constant ROD, suggestive of cabin press/fire/smoke, OP DESC w/ speed brakes",eldrickthe1st,Eldrick,6403,0,252,6,77,7,13,0,859,Central Time (US & Canada),1,0,1301931041000.0,1,16777215,0,6.0
1,580357537083576321,5.803575370835763e+17,germanwings-crash,580358572682416128,0,2280470022.0,582562920,61,0,3,0,0,0,0,0,3,0,1427203240000.0,0,0,0,0,1,0,1,@airlivenet @zerohedge @PollyR_Aviation Who needs terrorists?,ElizaWindso,Eliza Windsor,79638,0,273,15,3,13,11,0,111,Amsterdam,1,1,1337233962000.0,1,12639981,12639981,1.0
1,580357537083576321,5.803575370835763e+17,germanwings-crash,580369612690321408,0,2280470022.0,2593928917,109,0,3,0,0,0,0,0,3,0,1427205873000.0,0,0,0,0,0,0,0,@airlivenet @zerohedge @PollyR_Aviation not true... descend didnt exceed the 3500 ft/m. Normal descend speed.,DeStephenPeters,Stephen Peters,283,0,20,0,0,14,15,0,109,,1,1,1404001397000.0,0,12639981,12639981,
1,580357537083576321,5.803575370835763e+17,germanwings-crash,580424433086701568,0,2280470022.0,1125769999,56,0,3,0,0,0,0,0,3,0,1427218943000.0,0,0,0,0,0,0,0,@airlivenet @JulesSunbeam @PollyR_Aviation terrible loss,Andrews712H,Christopher Andrews,9886,0,309,5,85,19,11,0,378,,1,1,1359309703000.0,0,12639981,12639981,
1,580357700791468032,,germanwings-crash,580357700791468032,1,,2097571,131,0,0,1,0,2,169,47,0,0,1427203033000.0,0,0,0,0,0,0,0,"The #Germanwings #A320 plane that crashed in the Alps did make a distress call, CNN's French affiliate says: http://t.co/90w6VC2VBf",cnni,CNN International,77427,1,3360401,25667,98,17,4,0,335,London,1,0,1174733294000.0,1,16777215,0,
1,580360165540642816,,germanwings-crash,580360165540642816,1,1994321.0,326140439,133,0,1,0,0,1,27,4,1,0,1427203620000.0,0,0,0,0,0,0,0,"@FRANCE24 reporter James André at French Civil Aviation Authority HQ: ""#Germanwings plane did NOT report distress signal"", no mayday.",RichelleVHP,Richelle Harrison,2741,0,613,20,160,17,11,0,732,Paris,1,0,1309352189000.0,1,16777215,15461313,0.0
1,580360165540642816,5.803601655406428e+17,germanwings-crash,580361402663231488,0,326140439.0,125570941,104,0,3,0,0,2,0,0,3,0,1427203915000.0,0,0,0,0,0,0,0,.@RichelleVHP @France24_en @FRANCE24 Please take Hashtag #4U9525 for #Germanwings Plane crash. Thank you,Muschelschloss, Muschelschloss ☕ ️,219579,0,5241,544,143,19,14,0,1916,Vienna,1,0,1269324354000.0,1,16777215,486791,1.0
1,580360165540642816,5.803601655406428e+17,germanwings-crash,580361957502517248,0,326140439.0,1645064149,88,0,3,1,0,0,0,0,3,0,1427204047000.0,0,0,0,0,0,0,0,@RichelleVHP Safety record is not perfect. http://t.co/928i3ln8bl @France24_en @FRANCE24,undisinfo,Undisinfo,9882,0,1246,43,117,9,9,0,1138,London,1,1,1375616333000.0,0,12639981,12639981,0.0
1,580364138020507649,,germanwings-crash,580364138020507649,1,,380648579,74,0,0,0,0,1,173,23,0,0,1427204567000.0,0,0,0,0,0,0,0,#BREAKING Germanwings crew did not send distress signal: aviation official,AFP,Agence France-Presse,70225,1,360886,9404,145,20,3,0,498,Paris,1,0,1317083710000.0,1,14412269,12639981,0.0
1,580364138020507649,5.803641380205076e+17,germanwings-crash,580364390324703232,0,380648579.0,248317578,82,0,1,0,0,1,0,0,1,0,1427204627000.0,0,0,0,0,0,0,0,.@AFP: #BREAKING Germanwings crew did not send distress signal: aviation official.,pepvilar,pep vilar,6952,0,4225,187,10,9,8,0,1573,,1,1,1297018693000.0,1,12639981,12639981,
1,580364138020507649,5.803641380205076e+17,germanwings-crash,580364594763448320,0,380648579.0,15307435,109,0,1,0,0,1,84,5,1,0,1427204676000.0,0,0,0,0,0,0,0,"หน่วยงานการบินยืนยันเป็นทางการว่านักบิน Germanwings #4U9525 ไม่ได้กดสัญญาณขอความช่วยเหลือแต่อย่างใด

via @AFP",yoware,YO•WARE,75590,0,89238,737,159,7,6,0,2254,Bangkok,1,0,1215086452000.0,1,11061239,140080,6.0
1,580364138020507649,5.803641380205076e+17,germanwings-crash,580365448442707968,0,380648579.0,17408916,81,0,1,0,0,1,0,0,1,0,1427204880000.0,0,0,0,0,0,0,0,#BREAKING Germanwings crew did not send distress signal: aviation official (@AFP),tracysolomon,Tracy Solomon,92910,0,4174,189,159,13,12,0,3131,,1,0,1226764271000.0,1,16777215,14144190,
1,580364138020507649,5.803641380205076e+17,germanwings-crash,580366043853524992,0,380648579.0,136271609,45,0,2,0,0,0,0,1,2,0,1427205022000.0,0,0,0,0,0,0,0,@AFP @franki_kuka grande confusão que aí vai.,NeoDroid,Neo,10070,0,264,2,65,3,8,0,555,Berlin,1,0,1272029248000.0,1,16777215,12639981,1.0
1,580364138020507649,5.803641380205076e+17,germanwings-crash,580366656817405952,0,380648579.0,241386939,82,0,1,0,0,1,0,0,1,0,1427205168000.0,0,0,0,0,0,0,0,“@AFP: #BREAKING Germanwings crew did not send distress signal: aviation official”,Villasenordelvi,Salvador Villaseñor,20143,0,375,7,160,19,15,0,553,Mountain Time (US & Canada),1,0,1295668986000.0,1,15658734,15921906,7.0
1,580364138020507649,5.803641380205076e+17,germanwings-crash,580366949110005761,0,380648579.0,54042025,83,0,1,0,0,1,0,0,1,0,1427205238000.0,0,0,0,0,0,0,0,RT @AFP: #BREAKING Germanwings crew did not send distress signal: aviation official,BWheatnyc,BWheatnyc,45727,0,6252,212,151,9,9,0,5923,Eastern Time (US & Canada),1,0,1246836950000.0,1,13382502,16737945,5.0
1,580364138020507649,5.803641380205076e+17,germanwings-crash,580366991317430272,0,380648579.0,7310842,90,0,2,0,0,1,0,0,2,0,1427205248000.0,0,0,0,0,0,0,0,“@AFP: #BREAKING Germanwings crew did not send distress signal: aviation official” @pinokw,dave204,David Fergus,71149,0,806,37,156,12,7,0,512,London,1,0,1183802095000.0,1,8895556,10151144,0.0
1,580364138020507649,5.803641380205076e+17,germanwings-crash,580367279411597313,0,380648579.0,454311887,95,0,1,0,0,2,0,0,1,0,1427205316000.0,0,0,0,0,0,0,0,Re: #4U9525 RT @AFP: #BREAKING Germanwings crew did not send distress signal: aviation official,GormoJourno,Ryan Gorman,41203,0,1334,67,159,11,11,0,1094,Eastern Time (US & Canada),1,0,1325625693000.0,1,16777215,1250582,5.0
1,580364138020507649,5.803641380205076e+17,germanwings-crash,580368634415050752,0,380648579.0,57788007,104,0,2,0,0,0,0,0,2,0,1427205639000.0,0,0,0,0,1,0,1,@AFP According to @RTLnieuws there was some form of distress signal from the aircraft. Who is right? o_0,YouriAshton,Jarno Moleveld,14308,0,363,23,132,14,11,0,740,Amsterdam,1,0,1247872725000.0,1,0,16118748,1.0
1,580364138020507649,5.803641380205076e+17,germanwings-crash,580370586049736705,0,380648579.0,999907196,140,0,1,0,0,2,0,0,1,0,1427206105000.0,0,0,0,0,0,0,0,"Contradictory reports
Concern abt Turkish pssgrs onboard
“@AFP: #BREAKING #Germanwings crew did not send distress signal: aviation official”",ottawafamtree,Ottawa Family Tree,18501,0,1302,67,121,18,13,0,1913,,1,1,1355079046000.0,1,12639981,12639981,
1,580364138020507649,5.803641380205076e+17,germanwings-crash,580395065161453568,0,380648579.0,27071781,47,0,2,0,0,0,0,0,2,0,1427211941000.0,0,0,0,0,0,0,0,@AFP @Avtips Meaning there were extremely busy.,davethompsonATL,David Thompson,41,0,55,1,122,14,15,0,499,Eastern Time (US & Canada),1,1,1238180760000.0,1,12639981,12639981,5.0
1,580364236330762240,,germanwings-crash,580364236330762240,1,,2566535282,81,0,1,0,0,0,27,6,1,0,1427204591000.0,0,0,0,0,0,0,0,BREAKING: Germanwings crew did not send distress signal: aviation official - @AFP,rConflictNews,Conflict News,27513,0,35844,1206,153,13,13,0,944,Belgrade,1,0,1402724996000.0,0,12639981,12639981,0.0
1,580364236330762240,5.803642363307622e+17,germanwings-crash,580364998016253953,0,2566535282.0,246458133,99,0,2,0,0,0,0,1,2,0,1427204772000.0,0,0,0,0,0,0,0,“@rConflictNews: BREAKING: Germanwings crew did not send distress signal: aviation official - @AFP”,Raniaanter,Rania Anter,85216,0,2987,40,56,11,10,0,3275,Greenland,1,1,1296679263000.0,1,12639981,12639981,3.0
1,580364656608428032,,germanwings-crash,580364656608428032,1,,87416722,85,0,0,0,0,1,64,20,0,0,1427204691000.0,0,0,0,0,0,0,0,Update - AFP: Aviation official says #Germanwings crew did not send a distress signal,SkyNewsBreak,Sky News Newsdesk,28393,1,1452091,14976,102,17,12,0,6,London,1,0,1257333945000.0,1,0,0,
1,580364656608428032,5.80364656608428e+17,germanwings-crash,580364912574218240,0,87416722.0,83421448,69,0,2,0,0,0,0,0,2,0,1427204752000.0,0,0,0,0,0,0,0,@SkyNewsBreak @BBCwestcott so there was no signal sent. What a shame.,CrazySadie92,Sadie Trent,24631,0,707,11,118,11,12,0,1835,London,0,0,1255892588000.0,1,0,0,0.0
1,580364656608428032,5.80364656608428e+17,germanwings-crash,580364937433911297,0,87416722.0,429930033,42,0,1,0,0,0,0,0,1,0,1427204758000.0,0,0,0,0,1,0,1,@SkyNewsBreak BBC NEWS just said they did?,WillsKyle,Kyle J Wills,5844,0,3964,4,0,12,9,0,572,,1,0,1323185066000.0,1,15658734,1250582,
1,580364656608428032,5.80364656608428e+17,germanwings-crash,580364955326763008,0,87416722.0,156668129,85,0,1,0,0,0,1,1,1,0,1427204762000.0,0,0,0,0,1,0,1,"@SkyNewsBreak that changes things if true. Explosive decompression, unconscious crew?",Dakeb_MCFC,DaKeB,59861,0,3371,51,153,5,10,0,3193,London,1,1,1276788305000.0,1,12639981,12639981,0.0
1,580364656608428032,5.80364656608428e+17,germanwings-crash,580365256494587904,0,87416722.0,53880536,139,0,1,0,0,1,0,0,1,0,1427204834000.0,0,0,0,0,1,0,1,“@SkyNewsBreak: Update - AFP: Aviation official says #Germanwings crew did not send a distress signal” so was there or wasn't there one? :/,its_karim,Karim,39498,0,1064,12,143,5,9,0,787,London,0,0,1246787930000.0,1,7799039,0,0.0
1,580364656608428032,5.80364656608428e+17,germanwings-crash,580377582736011265,0,87416722.0,50671243,102,0,1,0,0,1,0,0,1,0,1427207773000.0,0,0,0,0,0,0,0,“@SkyNewsBreak: Update - AFP: Aviation official says #Germanwings crew did not send a distress signal”,DLachine,Dalia Lachine,85464,0,41965,297,136,13,8,0,791,Cairo,1,1,1245942665000.0,0,12639981,12639981,1.0
1,580364656608428032,5.80364955326763e+17,germanwings-crash,580409135163973634,0,156668129.0,312348051,102,0,1,0,0,0,0,0,1,0,1427215295000.0,0,0,0,0,1,0,1,@Dakeb_MCFC if it was an explosive decompression then it means that everyone on board was unconscious?,missanemixx,Ximena ,9010,0,181,5,61,7,11,0,127,Quito,1,0,1307405407000.0,1,15917461,12246989,6.0
1,580364656608428032,5.804091351639736e+17,germanwings-crash,580413289634627586,0,312348051.0,156668129,113,0,1,0,0,0,0,0,1,0,1427216286000.0,0,0,0,0,0,0,0,"@missanemixx could be. It flew 69 miles during its descent, 3000ft/min drop, constant 460mph, descent slope 5deg.",Dakeb_MCFC,DaKeB,59861,0,3371,51,153,5,10,0,3193,London,1,1,1276788305000.0,1,12639981,12639981,0.0
1,580364656608428032,5.804132896346276e+17,germanwings-crash,580413808939802624,0,156668129.0,156668129,97,0,1,0,0,0,0,0,1,0,1427216410000.0,0,0,0,0,0,0,0,"@missanemixx so lots of time without oxygen and freezing temperatures, -50deg C. Hard to survive.",Dakeb_MCFC,DaKeB,59861,0,3371,51,153,5,10,0,3193,London,1,1,1276788305000.0,1,12639981,12639981,0.0
1,580364973664309248,,germanwings-crash,580364973664309248,1,,2280470022,107,0,0,1,0,1,212,32,0,0,1427204767000.0,0,0,0,0,0,0,0,BREAKING #Germanwings pilots did not send mayday signal. ATC declared the emergency. http://t.co/wFg8KTSve2,airlivenet,AirLive.net,14385,0,56012,959,35,11,10,0,382,Amsterdam,1,1,1389094680000.0,1,12639981,12639981,0.0
1,580364973664309248,5.803649736643092e+17,germanwings-crash,580365200093745153,0,2280470022.0,37708734,123,0,1,1,0,1,0,0,1,0,1427204821000.0,0,0,0,0,0,0,0,RT @airlivenet: BREAKING #Germanwings pilots did not send mayday signal. ATC declared the emergency. http://t.co/XB96rH9Ys4,Crazy_Dymnd,Crazy Diamond,70335,0,1563,92,150,13,11,0,1524,Santiago,1,0,1241458344000.0,1,0,1710879,4.0
1,580364973664309248,5.803649736643092e+17,germanwings-crash,580365961305436160,0,2280470022.0,583537155,11,0,1,0,0,0,0,0,1,0,1427205002000.0,0,0,0,0,0,0,0,@airlivenet,juancarlosfeli,juan carlos felipe p,63,0,513,1,0,20,14,0,1733,Hawaii,1,1,1337314958000.0,1,12639981,12639981,11.0
